Date,AccountID,DeptID,Amount
2024-03-05,4020,D02,529.63
2024-12-14,6220,D99,-3416.29
2024-08-13,6220,D02,-1452.13
2024-06-10,4020,D03,3175.56
2024-04-05,6220,D01,-3346.17
2024-08-15,6210,D99,-831.85
2024-05-12,1010,D99,322.03
2024-08-02,6220,D01,-562.12
2024-06-24,4020,D01,4652.26
2024-01-19,4010,D02,3369.83
2024-11-27,4020,D03,3650.0
2024-07-29,4020,D01,4201.56
2024-04-05,6210,D99,-765.41
2024-06-23,2010,D03,3279.08
2024-02-07,2010,D03,2837.24
2024-03-21,6220,D99,-2435.92
2024-08-08,5020,D99,-1022.71
2024-09-06,1010,D02,1568.91
2024-06-01,6220,D03,-1424.97
2024-09-03,4020,D03,841.54
2024-01-03,1010,D02,2111.29
2024-02-20,5010,D02,-2384.21
2024-09-29,5020,D99,-2704.55
2024-10-11,5010,D99,-1728.32
2024-03-13,6210,D01,-413.46
2024-09-08,5010,D01,-976.86
2024-02-07,6220,D02,-1050.64
2024-03-19,4010,D99,4177.98
2024-11-15,2010,D03,2286.69
2024-11-22,6220,D03,-4528.59
2024-07-17,4010,D01,4051.79
2024-05-30,2010,D03,149.81
2024-02-16,4020,D99,1813.69
2024-10-11,4010,D02,3556.28
2024-12-02,5010,D99,-893.83
2024-10-07,5020,D03,-2323.01
2024-10-18,2010,D01,3094.85
2024-02-02,1010,D03,3471.14
2024-02-06,5010,D02,-1983.0
2024-09-05,2010,D01,712.56
2024-01-03,5010,D03,-1248.51
2024-06-13,5020,D03,-4897.38
2024-04-23,1010,D02,2321.91
2024-07-14,6210,D01,-4460.55
2024-05-29,6220,D02,-3129.68
2024-03-04,6210,D01,-1045.49
2024-07-04,1010,D03,2045.0
2024-05-16,6220,D03,-3497.22
2024-12-21,2010,D01,3278.01
2024-03-31,4010,D02,1386.76
2024-11-07,4020,D01,3024.34
2024-09-13,4020,D03,228.02
2024-01-07,6210,D03,-873.16
2024-01-18,2010,D99,247.44
2024-01-09,5020,D01,-1730.36
2024-09-21,4010,D02,3559.66
2024-11-03,1010,D03,4071.02
2024-07-20,1010,D01,2320.26
2024-11-01,4020,D99,1132.5
2024-02-04,1010,D03,2842.62
2024-12-03,4020,D02,3934.46
2024-09-21,1010,D01,3870.2
2024-02-24,6220,D01,-3111.08
2024-04-30,5010,D01,-4170.29
2024-11-22,1010,D03,3755.8
2024-05-07,2010,D03,4061.08
2024-02-24,4020,D03,759.65
2024-02-03,5010,D02,-4875.22
2024-07-24,6220,D01,-4679.2
2024-06-19,4020,D03,3433.19
2024-06-03,2010,D99,2253.49
2024-04-15,5010,D01,-2853.46
2024-01-01,5010,D03,-1995.28
2024-04-09,4020,D03,2857.01
2024-07-19,1010,D01,4641.98
2024-02-05,4020,D99,3098.92
2024-10-06,5010,D99,-3322.03
2024-06-29,6210,D01,-1239.44
2024-08-30,6210,D03,-2585.9
2024-01-31,4010,D01,352.26
2024-01-27,6210,D03,-3778.6
2024-02-05,5020,D03,-1966.72
2024-10-09,4020,D02,1935.11
2024-01-16,1010,D03,298.85
2024-05-15,1010,D99,1378.71
2024-09-18,4020,D99,1588.76
2024-04-07,1010,D03,2590.24
2024-01-12,4020,D03,2993.23
2024-10-04,2010,D99,895.05
2024-07-02,4020,D03,1539.28
2024-03-23,6210,D99,-1648.68
2024-03-25,6210,D99,-186.94
2024-09-01,4010,D01,2351.92
2024-06-12,5010,D02,-583.74
2024-08-27,4020,D99,3552.0
2024-05-07,1010,D99,2601.02
2024-04-09,5020,D99,-2166.86
2024-05-07,5020,D99,-1359.87
2024-10-09,2010,D01,4457.68
2024-10-15,4020,D03,4160.04
2024-04-03,2010,D03,455.11
2024-01-18,2010,D01,2583.06
2024-01-02,4010,D03,2600.59
2024-11-05,6210,D99,-2275.43
2024-05-28,1010,D02,1588.49
2024-03-03,5020,D03,-4942.19
2024-10-25,5020,D03,-1687.54
2024-06-07,2010,D03,2329.5
2024-08-10,2010,D01,4877.05
2024-12-14,6210,D01,-458.39
2024-10-11,2010,D03,295.3
2024-12-05,6220,D99,-1653.53
2024-04-05,5010,D02,-139.83
2024-02-27,6210,D03,-846.07
2024-09-22,6220,D99,-651.51
2024-10-24,6210,D03,-4232.58
2024-05-24,6220,D03,-3716.16
2024-11-04,1010,D01,2490.81
2024-02-04,1010,D03,889.62
2024-11-30,5020,D02,-2928.55
2024-03-21,6220,D03,-2184.6
2024-05-14,1010,D02,1904.22
2024-12-02,2010,D01,1399.95
2024-11-14,2010,D99,4390.84
2024-12-07,1010,D02,668.49
2024-02-14,4020,D02,4040.63
2024-10-29,4020,D02,4664.68
2024-05-03,1010,D01,4849.32
2024-07-28,4020,D03,2163.56
2024-10-28,4020,D01,1263.52
2024-03-19,5010,D03,-3256.07
2024-10-12,5010,D99,-1236.38
2024-06-27,5010,D03,-3928.68
2024-11-03,5010,D03,-3057.37
2024-10-01,5010,D03,-3833.75
2024-06-01,1010,D01,4057.01
2024-03-31,2010,D03,4055.4
2024-06-23,4020,D03,1066.5
2024-07-26,5010,D99,-1280.56
2024-09-21,2010,D03,2083.38
2024-06-17,5020,D99,-955.54
2024-01-07,1010,D02,3878.7
2024-10-23,4010,D99,4619.32
2024-12-12,6210,D02,-4366.44
2024-11-30,4010,D01,957.43
2024-05-17,6210,D99,-455.73
2024-09-09,4010,D01,3827.96
2024-09-24,6220,D01,-463.3
2024-04-30,6220,D01,-1093.91
2024-12-21,5020,D01,-1270.74
2024-06-23,2010,D02,3091.53
2024-06-17,4010,D02,738.12
2024-12-29,5010,D03,-1084.27
2024-10-17,6210,D03,-2222.47
2024-05-11,2010,D01,1936.61
2024-01-22,6220,D03,-709.61
2024-11-13,1010,D02,2555.42
2024-10-25,5020,D02,-4109.0
2024-06-28,2010,D01,1455.62
2024-05-24,6220,D99,-3138.86
2024-04-28,1010,D01,2349.49
2024-11-17,6220,D01,-2441.62
2024-08-15,5010,D02,-1581.36
2024-06-13,6210,D03,-3483.8
2024-11-17,4010,D99,1782.42
2024-02-09,2010,D03,2414.51
2024-06-06,4010,D03,387.36
2024-11-30,4020,D02,4959.59
2024-06-12,6210,D02,-641.57
2024-02-20,6220,D03,-2797.17
2024-01-17,2010,D99,4331.58
2024-01-18,5010,D01,-4489.22
2024-01-25,6220,D02,-4488.1
2024-06-10,1010,D01,1940.44
2024-12-11,5020,D99,-3924.65
2024-03-29,5010,D01,-2194.68
2024-09-26,4010,D02,4157.12
2024-12-12,4020,D01,700.45
2024-07-18,4020,D03,2423.66
2024-09-12,6220,D99,-4915.87
2024-07-24,5010,D99,-3459.92
2024-06-21,4020,D01,347.53
2024-06-06,4010,D01,4958.55
2024-07-24,5010,D99,-4566.55
2024-02-11,4020,D03,1965.62
2024-08-16,5020,D02,-707.5
2024-06-04,6210,D01,-3348.36
2024-11-22,6220,D02,-1864.4
2024-04-20,5020,D01,-3475.32
2024-12-14,4020,D02,913.73
2024-07-22,4010,D02,3669.29
2024-06-13,5010,D03,-4323.15
2024-09-06,4020,D01,2973.68
2024-01-02,6210,D01,-2173.65
2024-11-24,6210,D99,-1340.58
2024-01-28,6220,D03,-4373.54
2024-03-27,4010,D99,1200.72
2024-06-25,5020,D03,-782.06
2024-03-22,6220,D99,-1111.78
2024-07-30,1010,D03,1033.55
2024-07-08,4020,D03,4459.11
2024-03-15,4020,D03,4085.89
2024-09-22,5010,D02,-2093.88
2024-05-21,4020,D01,3343.86
2024-01-07,4020,D01,3080.82
2024-01-14,5020,D03,-883.54
2024-01-07,6210,D02,-4970.96
2024-03-22,6220,D03,-183.61
2024-12-24,4010,D01,3564.24
2024-02-10,6220,D02,-1440.93
2024-10-30,6210,D99,-3088.2
2024-12-13,1010,D03,2039.13
2024-03-06,5020,D03,-3175.9
2024-07-15,1010,D99,1468.15
2024-02-17,6210,D01,-2772.48
2024-07-05,6210,D01,-1063.75
2024-01-08,4010,D02,4217.68
2024-09-23,4020,D01,2946.45
2024-06-25,5020,D01,-489.24
2024-11-03,4010,D01,209.52
2024-09-04,4010,D01,1984.13
2024-04-27,4020,D02,3544.18
2024-11-02,1010,D02,1778.21
2024-07-24,1010,D02,2414.65
2024-06-10,4010,D03,1131.43
2024-10-18,4020,D01,484.91
2024-05-06,5020,D01,-2988.51
2024-05-01,2010,D01,2903.88
2024-03-11,6220,D99,-1909.18
2024-09-15,4010,D99,2928.84
2024-07-28,5010,D02,-2721.09
2024-03-27,4010,D03,222.71
2024-01-09,4010,D02,4340.94
2024-06-24,4020,D03,4715.42
2024-04-13,5020,D01,-1020.29
2024-09-20,6220,D03,-4816.64
2024-06-14,6210,D01,-2964.39
2024-10-22,1010,D03,4524.88
2024-01-06,6210,D03,-457.63
2024-05-19,2010,D01,3560.04
2024-06-02,1010,D03,1861.58
2024-05-17,5010,D02,-1725.26
2024-04-24,4010,D02,137.78
2024-05-06,2010,D01,930.23
2024-12-09,2010,D01,1217.24
2024-07-01,4020,D03,2994.44
2024-01-20,6210,D02,-3861.39
2024-07-08,4020,D03,1608.82
2024-09-04,2010,D01,543.55
2024-11-08,6220,D02,-4543.2
2024-02-10,5010,D01,-4797.0
2024-01-11,5020,D01,-3554.08
2024-09-13,4010,D99,2314.34
2024-06-23,4010,D01,2375.18
2024-03-01,6210,D03,-3649.95
2024-07-09,5010,D01,-1825.0
2024-10-15,6210,D99,-2542.62
2024-01-14,1010,D01,4831.71
2024-05-03,1010,D01,1973.25
2024-02-25,6220,D02,-1541.95
2024-04-07,4010,D02,567.36
2024-10-04,5020,D99,-2783.75
2024-09-13,2010,D02,4396.82
2024-12-27,4010,D01,4918.52
2024-10-24,1010,D03,2200.38
2024-01-22,4010,D99,684.38
2024-07-25,6210,D01,-3481.95
2024-09-19,2010,D02,4601.4
2024-10-23,6220,D03,-4490.1
2024-06-12,1010,D03,519.45
2024-08-15,4020,D99,3541.52
2024-11-06,4020,D03,4653.89
2024-06-26,2010,D02,4845.5
2024-06-23,1010,D99,3818.44
2024-03-04,5010,D01,-3533.37
2024-08-23,4010,D99,4607.61
2024-05-31,6210,D99,-239.57
2024-03-19,6220,D02,-1021.52
2024-07-20,1010,D03,668.59
2024-06-15,5020,D99,-3136.79
2024-11-01,4020,D01,4064.82
2024-11-16,6210,D02,-4303.65
2024-07-05,4020,D01,908.98
2024-09-21,1010,D01,3775.06
2024-02-29,4010,D99,2352.87
2024-02-11,5020,D01,-4683.03
2024-08-08,4010,D03,1759.26
2024-07-19,1010,D03,669.12
2024-05-13,6220,D03,-1834.76
2024-05-07,4020,D03,3720.42
2024-02-10,6220,D02,-1952.98
2024-02-05,4010,D01,2638.89
2024-10-27,4020,D02,2018.76
2024-04-28,1010,D01,3212.81
2024-01-27,6220,D02,-2473.38
2024-05-12,4010,D01,4619.71
2024-01-18,5010,D02,-3209.79
2024-11-03,1010,D03,2846.15
2024-03-11,6210,D02,-4960.97
2024-12-11,1010,D03,3371.92
2024-02-13,2010,D01,2535.65
2024-02-26,6210,D02,-1481.81
2024-11-13,5020,D01,-2199.37
2024-05-25,1010,D99,1213.36
2024-04-29,6220,D99,-2651.77
2024-09-22,1010,D02,288.85
2024-09-21,6220,D01,-1816.45
2024-06-11,1010,D99,1943.34
2024-08-30,5010,D02,-2633.84
2024-02-18,4010,D01,2400.72
2024-10-04,1010,D01,1776.73
2024-05-21,6220,D03,-4686.95
2024-05-17,6210,D01,-3279.67
2024-08-08,5010,D99,-2569.43
2024-12-18,5010,D03,-1334.17
2024-07-04,6220,D01,-1255.85
2024-01-10,2010,D01,1258.46
2024-01-23,4020,D02,3336.75
2024-07-21,1010,D02,2367.3
2024-09-09,4020,D03,2782.32
2024-04-04,5010,D99,-3472.77
2024-07-20,6210,D99,-813.36
2024-01-19,5020,D03,-4859.0
2024-04-24,1010,D01,1973.88
2024-06-03,1010,D02,1759.7
2024-03-16,1010,D01,2705.19
2024-04-02,1010,D99,3253.48
2024-04-11,5020,D01,-2291.35
2024-10-01,6220,D99,-1223.84
2024-12-25,5020,D99,-259.78
2024-03-08,4020,D99,4831.7
2024-03-24,4010,D01,1258.7
2024-05-03,4020,D99,3149.05
2024-12-16,1010,D03,2034.92
2024-09-19,6220,D99,-4741.17
2024-01-24,1010,D99,2262.39
2024-04-12,5010,D99,-1482.1
2024-01-04,1010,D99,2820.92
2024-11-24,6220,D01,-4810.49
2024-01-05,4010,D99,2416.79
2024-01-08,4010,D02,1018.07
2024-12-11,4010,D02,4036.91
2024-06-27,1010,D01,4410.44
2024-12-30,5020,D99,-2894.76
2024-06-13,6220,D99,-3133.22
2024-06-16,2010,D01,4456.06
2024-06-03,2010,D03,4376.58
2024-07-22,1010,D01,3302.04
2024-05-30,4020,D02,3123.68
2024-05-14,1010,D02,4388.75
2024-05-08,6220,D03,-2255.81
2024-12-03,4020,D99,2373.83
2024-07-19,4010,D02,3928.89
2024-06-26,4010,D99,2859.71
2024-11-07,1010,D02,4334.13
2024-09-03,2010,D01,3727.07
2024-08-05,5010,D02,-1924.72
2024-11-05,5010,D02,-4676.53
2024-11-08,4020,D01,3768.33
2024-08-13,4020,D02,4246.44
2024-09-12,5010,D01,-1430.31
2024-10-16,6220,D02,-4664.77
2024-07-10,5020,D02,-515.26
2024-06-29,6220,D03,-1563.97
2024-03-22,4020,D03,402.55
2024-07-16,4020,D01,2368.48
2024-04-29,4020,D99,3812.05
2024-04-09,4020,D99,1542.55
2024-01-01,6220,D99,-4279.03
2024-12-14,4010,D02,1779.71
2024-04-02,1010,D03,2067.68
2024-05-30,4010,D01,509.15
2024-01-07,4010,D02,3709.17
2024-07-20,6210,D02,-4875.36
2024-05-20,4020,D02,3024.9
2024-10-07,5010,D03,-789.04
2024-12-05,5020,D01,-4078.46
2024-07-03,6210,D99,-4736.49
2024-01-09,2010,D99,4132.96
2024-09-02,2010,D02,1993.08
2024-12-08,6220,D02,-4600.75
2024-10-21,5010,D01,-3856.98
2024-10-06,5020,D03,-2057.03
2024-07-29,1010,D03,4012.61
2024-01-28,2010,D99,338.69
2024-10-07,6220,D01,-3050.57
2024-01-11,4010,D03,4992.63
2024-03-14,4020,D03,730.31
2024-09-14,1010,D03,4190.68
2024-06-11,2010,D03,212.17
2024-11-04,5020,D01,-3482.68
2024-07-01,1010,D03,4004.1
2024-12-29,1010,D02,2686.92
2024-11-09,6220,D02,-3118.51
2024-08-02,4010,D01,430.86
2024-01-22,4010,D03,3067.47
2024-04-08,6220,D02,-1748.31
2024-10-06,6210,D03,-4929.04
2024-07-01,5010,D01,-3622.61
2024-10-15,6220,D02,-2943.85
2024-04-18,4020,D03,2430.67
2024-09-21,5010,D99,-4951.61
2024-06-25,6210,D02,-2037.15
2024-03-23,5020,D01,-4898.38
2024-01-12,4010,D02,1893.72
2024-04-13,6220,D03,-920.94
2024-04-05,1010,D02,2669.95
2024-04-12,2010,D03,3721.76
2024-10-15,5020,D03,-576.79
2024-06-18,1010,D02,1165.32
2024-02-29,4020,D03,871.35
2024-06-06,2010,D99,1114.44
2024-03-10,4020,D02,2842.09
2024-05-21,6210,D99,-4938.44
2024-11-28,2010,D02,1140.47
2024-02-20,1010,D99,2029.92
2024-11-03,2010,D03,4527.33
2024-09-13,4010,D01,3759.63
2024-10-26,6210,D99,-4865.79
2024-09-07,4010,D99,806.88
2024-01-15,5010,D01,-4281.54
2024-01-16,2010,D99,526.32
2024-09-30,4010,D01,1342.58
2024-05-19,5010,D99,-3739.27
2024-11-06,4010,D01,2177.89
2024-08-19,6210,D01,-1570.55
2024-01-16,6210,D02,-1282.12
2024-12-27,6210,D99,-3011.26
2024-06-23,5020,D99,-3866.81
2024-11-06,6220,D01,-543.45
2024-05-25,6220,D99,-2494.58
2024-09-21,6220,D01,-3798.47
2024-05-05,4010,D02,3642.74
2024-05-21,6220,D03,-3736.74
2024-03-25,6210,D01,-3105.35
2024-10-05,1010,D01,2790.76
2024-08-05,2010,D99,4912.59
2024-06-21,6220,D01,-3373.03
2024-04-07,5020,D01,-501.27
2024-07-06,4010,D99,1360.62
2024-09-30,4020,D01,4035.11
2024-06-22,4020,D03,3774.09
2024-06-25,6210,D02,-4323.32
2024-12-20,6210,D02,-2007.25
2024-11-13,6210,D03,-867.99
2024-10-10,6210,D01,-2095.2
2024-03-19,6210,D01,-1306.06
2024-09-23,6210,D99,-2470.02
2024-06-04,6220,D03,-3554.36
2024-06-29,5010,D03,-3296.24
2024-08-22,4010,D01,2939.79
2024-03-27,5020,D03,-649.23
2024-11-16,4020,D03,844.86
2024-07-11,2010,D02,3990.63
2024-04-16,4020,D03,3899.34
2024-12-24,6210,D02,-2252.26
2024-07-24,6210,D03,-1729.47
2024-09-08,2010,D03,2080.35
2024-06-25,1010,D01,3493.58
2024-01-23,5010,D01,-3538.71
2024-11-07,4010,D03,530.88
2024-07-25,4020,D03,755.7
2024-01-23,2010,D01,2443.37
2024-03-19,6220,D99,-139.04
2024-02-18,6210,D99,-2988.91
2024-04-26,4010,D01,4928.55
2024-09-06,6220,D02,-1563.6
2024-10-22,4020,D99,1054.48
2024-08-23,5010,D99,-2981.97
2024-12-11,2010,D03,1071.71
2024-07-22,2010,D01,290.71
2024-09-15,1010,D01,4050.49
2024-06-24,6210,D03,-3595.14
2024-05-28,2010,D03,4283.23
2024-08-03,6220,D03,-4511.44
2024-03-31,6220,D01,-466.32
2024-03-04,6220,D02,-4152.85
2024-04-19,4010,D03,2548.88
2024-04-10,5020,D01,-3675.69
2024-02-18,4020,D03,1888.58
2024-11-30,2010,D99,2828.65
2024-01-09,4010,D03,3636.39
2024-08-28,6220,D99,-3966.65
2024-11-17,6210,D03,-4414.3
2024-04-24,2010,D01,2287.46
2024-05-01,6220,D99,-3229.31
2024-04-15,6220,D99,-4191.99
2024-08-22,6220,D02,-3815.99
2024-04-19,2010,D01,2039.56
2024-05-26,5020,D99,-846.3
2024-05-14,5010,D99,-3327.08
2024-11-30,5010,D03,-3367.22
2024-08-06,5020,D99,-4872.08
2024-02-12,4020,D01,2171.85
2024-01-05,5010,D99,-2114.32
2024-11-25,4010,D03,2509.2
2024-09-25,1010,D03,298.86
2024-07-16,1010,D01,2349.53
2024-05-29,4020,D01,277.03
2024-03-29,1010,D02,3755.79
2024-02-13,6220,D99,-2239.43
2024-02-14,5020,D99,-4321.12
2024-04-27,6210,D02,-4608.87
2024-07-24,5010,D02,-2881.38
2024-06-19,2010,D02,3597.61
2024-09-24,4010,D01,3807.33
2024-10-13,4010,D99,467.26
2024-03-14,6210,D01,-1391.17
2024-03-14,4010,D02,321.51
2024-09-19,4010,D02,4440.54
2024-01-09,6220,D03,-3167.84
2024-10-01,4010,D99,1882.64
2024-05-16,1010,D02,3964.32
2024-09-22,4010,D99,1291.19
2024-05-09,4020,D02,506.09
2024-12-05,4020,D03,1435.65
2024-09-05,4020,D02,2897.91
2024-04-13,4010,D03,4829.68
2024-07-06,4010,D01,4377.43
2024-05-01,5020,D99,-1353.35
2024-09-22,4010,D02,184.88
2024-11-06,4010,D02,3537.55
2024-07-22,4010,D03,3626.49
2024-05-15,1010,D99,3456.79
2024-12-27,5010,D03,-1542.44
2024-11-01,4010,D01,309.87
2024-09-12,4020,D02,2095.09
2024-06-22,6210,D01,-1664.68
2024-10-17,2010,D03,2126.28
2024-09-22,4010,D03,4203.98
2024-10-11,2010,D03,2197.23
2024-04-07,2010,D99,1397.92
2024-10-13,5020,D99,-3505.45
2024-09-10,5020,D03,-2009.16
2024-04-07,5010,D99,-1955.66
2024-10-28,5020,D02,-2843.27
2024-06-07,1010,D99,441.32
2024-12-05,2010,D03,3112.61
2024-08-29,5010,D99,-2054.09
2024-04-18,4010,D99,2762.74
2024-10-11,2010,D01,1434.25
2024-07-03,5020,D02,-500.16
2024-10-09,4020,D99,3677.41
2024-10-17,6220,D99,-3370.81
2024-03-30,5020,D03,-1505.9
2024-05-13,4010,D99,2780.34
2024-01-11,5020,D03,-2283.0
2024-12-19,6210,D03,-4848.18
2024-01-14,1010,D99,121.85
2024-12-18,6220,D03,-399.48
2024-06-26,5010,D03,-1747.18
2024-02-21,1010,D99,421.53
2024-04-05,1010,D99,1127.24
2024-06-30,5020,D99,-4741.64
2024-04-09,6210,D99,-1650.87
2024-05-05,4010,D03,3629.68
2024-12-25,2010,D01,2679.34
2024-08-25,5020,D99,-506.05
2024-02-25,2010,D99,4400.46
2024-07-03,6220,D99,-2419.67
2024-09-21,5010,D03,-671.84
2024-06-02,2010,D99,796.66
2024-11-25,6220,D02,-2100.61
2024-10-05,4020,D03,2405.7
2024-04-24,6210,D01,-4691.59
2024-01-25,4020,D03,2784.01
2024-08-07,5010,D02,-1388.33
2024-08-24,4020,D99,3363.77
2024-04-11,1010,D01,2605.53
2024-02-07,6220,D99,-1892.46
2024-07-18,4020,D02,491.39
2024-10-02,5010,D02,-1092.89
2024-02-14,5020,D99,-3950.0
2024-04-25,4020,D03,2939.5
2024-01-02,2010,D03,1792.83
2024-02-29,4020,D01,1911.71
2024-08-29,1010,D02,3112.98
2024-08-05,5020,D99,-4506.1
2024-03-15,4010,D01,1337.89
2024-06-27,1010,D03,972.28
2024-06-28,5020,D99,-1561.63
2024-03-11,4010,D01,2881.64
2024-03-02,6220,D99,-418.58
2024-12-04,5010,D02,-520.01
2024-06-06,1010,D03,400.14
2024-10-09,6210,D99,-3764.73
2024-03-01,2010,D99,3316.48
2024-06-08,1010,D02,3466.01
2024-06-09,6220,D02,-4456.45
2024-06-16,4020,D99,3901.45
2024-10-06,6220,D02,-3762.42
2024-05-18,4010,D02,4692.08
2024-02-17,2010,D99,1970.37
2024-03-28,4020,D99,3182.59
2024-11-07,1010,D01,938.2
2024-01-15,4020,D03,2190.15
2024-10-04,1010,D01,2469.54
2024-10-05,1010,D03,3840.4
2024-08-27,6220,D03,-1570.4
2024-06-06,5010,D03,-2811.27
2024-07-10,1010,D01,1448.07
2024-04-02,5020,D02,-3454.03
2024-04-12,6210,D02,-1325.26
2024-04-20,1010,D01,3089.59
2024-01-31,4020,D01,3475.68
2024-06-17,1010,D99,3517.78
2024-06-22,2010,D03,4766.19
2024-01-11,2010,D03,606.51
2024-09-05,6220,D01,-4693.29
2024-05-31,6220,D02,-4409.18
2024-06-26,5010,D03,-334.31
2024-04-11,4010,D99,684.02
2024-04-24,2010,D03,789.82
2024-03-12,6220,D03,-2417.11
2024-05-07,5010,D99,-3161.1
2024-04-24,5010,D03,-153.51
2024-01-24,5020,D03,-1237.25
2024-07-05,5010,D99,-3743.75
2024-12-21,6210,D02,-4751.85
2024-01-29,6210,D99,-3982.03
2024-04-03,4020,D02,4529.46
2024-03-13,6210,D03,-1986.7
2024-03-05,1010,D99,1848.68
2024-10-06,5010,D01,-2988.4
2024-12-24,6210,D01,-3490.24
2024-04-02,6210,D02,-3695.76
2024-08-09,6210,D99,-1392.4
2024-12-09,4010,D03,1718.52
2024-08-18,4020,D01,3835.97
2024-11-27,2010,D03,3594.68
2024-03-29,6220,D99,-1472.48
2024-01-21,1010,D03,2582.69
2024-05-07,6220,D99,-2642.78
2024-10-03,1010,D03,430.57
2024-07-20,5010,D99,-2303.2
2024-09-09,4020,D99,901.46
2024-04-27,4020,D03,4694.07
2024-10-09,5010,D01,-622.83
2024-09-15,5010,D01,-3564.81
2024-05-18,4010,D02,2002.8
2024-05-04,5020,D03,-187.4
2024-11-11,4020,D03,4240.95
2024-09-07,4010,D01,3968.56
2024-02-27,4010,D02,4550.31
2024-08-16,6210,D99,-4147.12
2024-01-02,1010,D01,1883.4
2024-06-18,4020,D02,4747.06
2024-03-26,1010,D99,2458.04
2024-02-20,1010,D01,2674.48
2024-01-18,5020,D02,-2359.38
2024-08-05,4010,D03,2518.09
2024-01-26,4020,D03,3830.98
2024-11-27,2010,D02,4343.82
2024-11-10,5020,D01,-1611.5
2024-05-16,5010,D03,-4668.05
2024-01-02,5010,D02,-3881.58
2024-06-23,4020,D99,3241.01
2024-12-08,2010,D02,3311.2
2024-03-29,2010,D01,3335.9
2024-08-31,5010,D99,-4198.29
2024-02-28,2010,D03,4746.35
2024-03-18,5010,D01,-216.6
2024-04-20,5020,D99,-4979.4
2024-11-30,4020,D01,3909.21
2024-12-23,5020,D03,-2185.42
2024-05-08,1010,D01,780.51
2024-08-02,6210,D03,-4521.52
2024-03-29,5020,D99,-3341.57
2024-12-14,6220,D99,-3191.14
2024-05-23,4020,D02,1521.65
2024-02-06,6210,D03,-367.93
2024-05-15,5020,D01,-2528.08
2024-10-05,4010,D99,3960.69
2024-03-01,5010,D02,-3684.71
2024-07-09,4020,D02,4272.38
2024-06-04,2010,D02,2662.94
2024-03-26,6220,D99,-303.59
2024-10-23,6210,D99,-3969.92
2024-03-06,5010,D01,-2826.53
2024-03-20,6210,D02,-100.14
2024-02-20,2010,D01,3580.47
2024-10-26,4020,D99,4190.47
2024-04-15,1010,D02,3921.35
2024-11-06,2010,D99,2312.05
2024-11-11,5020,D99,-4431.69
2024-09-28,4010,D03,3221.93
2024-08-11,6220,D01,-2729.67
2024-10-28,6220,D99,-3213.86
2024-07-25,4010,D01,2782.91
2024-04-20,2010,D01,838.92
2024-12-03,6220,D01,-882.01
2024-12-03,4020,D03,393.46
2024-12-01,2010,D01,278.61
2024-08-31,5020,D03,-1038.69
2024-07-10,6210,D02,-1214.55
2024-11-02,5010,D01,-4585.95
2024-02-24,5020,D01,-2606.48
2024-08-06,6210,D01,-4006.51
2024-10-05,4010,D03,1382.21
2024-06-22,5010,D02,-3741.11
2024-06-24,1010,D03,4224.94
2024-07-25,5010,D01,-3393.42
2024-02-09,4010,D02,1185.4
2024-08-02,5010,D99,-3286.28
2024-02-20,5020,D01,-420.58
2024-10-01,6210,D01,-4742.88
2024-02-07,1010,D99,2879.24
2024-12-11,4010,D99,3101.92
2024-11-13,6210,D02,-1086.96
2024-05-02,5020,D02,-2681.78
2024-11-30,5020,D02,-1609.02
2024-10-17,2010,D03,595.25
2024-05-30,5020,D03,-4572.57
2024-10-19,5020,D01,-382.99
2024-09-02,2010,D01,3066.49
2024-11-22,1010,D02,3674.78
2024-02-27,6220,D03,-1689.69
2024-01-06,4010,D02,560.34
2024-01-04,6210,D01,-4921.37
2024-08-06,6210,D02,-1989.54
2024-08-09,5010,D02,-4327.4
2024-05-12,5010,D01,-3154.25
2024-07-17,6220,D03,-4547.61
2024-10-11,6210,D03,-1123.29
2024-03-14,5020,D01,-2519.85
2024-03-23,6220,D99,-2146.37
2024-01-12,5010,D02,-1671.26
2024-11-15,4010,D01,332.29
2024-04-17,4010,D01,3338.4
2024-11-28,6210,D03,-2428.56
2024-08-28,4020,D01,4127.27
2024-12-28,5010,D99,-4670.1
2024-04-25,4010,D02,1990.2
2024-01-30,4020,D99,671.38
2024-06-09,6210,D03,-1367.79
2024-02-06,1010,D02,3901.82
2024-08-25,5020,D99,-1207.31
2024-10-01,1010,D99,1110.39
2024-08-25,6220,D02,-433.83
2024-10-25,5020,D02,-2265.28
2024-02-29,4020,D01,1302.91
2024-05-01,5020,D03,-2464.09
2024-03-14,6210,D99,-3562.04
2024-09-22,6210,D01,-2458.55
2024-01-18,4020,D99,1326.99
2024-04-28,6210,D02,-3898.6
2024-03-20,2010,D01,265.04
2024-07-29,4010,D01,201.55
2024-01-26,1010,D01,869.68
2024-12-10,5010,D02,-343.12
2024-08-14,1010,D03,4033.02
2024-04-18,5010,D03,-4263.82
2024-11-03,5020,D99,-3806.37
2024-08-24,5020,D03,-2758.58
2024-12-26,4010,D99,855.53
2024-06-18,5020,D01,-3839.65
2024-02-01,4020,D01,1339.55
2024-12-21,1010,D99,2618.92
2024-10-09,5010,D01,-418.74
2024-03-23,1010,D02,2929.64
2024-09-07,4020,D02,1969.15
2024-11-10,6210,D02,-360.67
2024-05-04,6210,D02,-1808.96
2024-03-10,5010,D01,-787.27
